,Airline,Source,Destination,Total_Stops,Price,Date,Month
5297,Jet Airways,Kolkata,Banglore,1 stop,10844,9,6
5298,SpiceJet,Kolkata,Banglore,non-stop,4174,9,6
5299,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6
5300,IndiGo,Banglore,Delhi,non-stop,3625,21,5
5301,IndiGo,Banglore,Delhi,non-stop,3419,21,5
5302,IndiGo,Chennai,Kolkata,non-stop,3850,24,5
5303,Air India,Kolkata,Banglore,2 stops,12802,24,5
5304,SpiceJet,Delhi,Cochin,1 stop,9748,6,3
5305,IndiGo,Delhi,Cochin,1 stop,6104,3,6
5306,IndiGo,Banglore,Delhi,non-stop,3943,21,6
5307,IndiGo,Delhi,Cochin,1 stop,7514,3,6
5308,Jet Airways,Banglore,New Delhi,non-stop,18308,6,3
5309,Air India,Mumbai,Hyderabad,2 stops,17327,6,3
5310,Air India,Delhi,Cochin,2 stops,8892,27,3
5311,Multiple carriers,Delhi,Cochin,1 stop,9794,27,5
5312,IndiGo,Banglore,Delhi,non-stop,4423,1,4
5313,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
5314,Jet Airways,Delhi,Cochin,1 stop,15554,9,5
5315,Vistara,Chennai,Kolkata,non-stop,11982,1,5
5316,IndiGo,Mumbai,Hyderabad,non-stop,4049,3,6
5317,IndiGo,Kolkata,Banglore,non-stop,5618,24,3
5318,Air India,Delhi,Cochin,2 stops,13591,27,6
5319,Multiple carriers,Delhi,Cochin,1 stop,9508,27,5
5320,SpiceJet,Chennai,Kolkata,non-stop,3543,18,6
5321,Jet Airways,Banglore,Delhi,non-stop,7229,18,4
5322,Vistara,Banglore,Delhi,non-stop,4668,18,6
5323,Jet Airways,Kolkata,Banglore,1 stop,14388,21,5
5324,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5
5325,Air India,Delhi,Cochin,1 stop,7690,9,6
5326,Jet Airways,Kolkata,Banglore,1 stop,13067,21,5
5327,SpiceJet,Mumbai,Hyderabad,non-stop,1965,3,4
5328,Jet Airways,Delhi,Cochin,1 stop,16289,9,3
5329,Air India,Kolkata,Banglore,1 stop,10203,12,5
5330,Jet Airways,Kolkata,Banglore,1 stop,15149,6,5
5331,Vistara,Kolkata,Banglore,1 stop,9345,21,5
5332,SpiceJet,Mumbai,Hyderabad,non-stop,2017,18,5
5333,Vistara,Kolkata,Banglore,1 stop,9345,15,5
5334,Air India,Kolkata,Banglore,1 stop,6528,6,5
5335,Multiple carriers,Delhi,Cochin,1 stop,15603,3,3
5337,SpiceJet,Delhi,Cochin,1 stop,5583,27,6
5338,Jet Airways,Delhi,Cochin,1 stop,10577,9,6
5339,Air India,Delhi,Cochin,2 stops,10651,15,5
5340,Jet Airways,Kolkata,Banglore,1 stop,7594,12,6
5341,Air Asia,Kolkata,Banglore,1 stop,6857,1,5
5342,IndiGo,Banglore,Delhi,non-stop,4423,27,4
5343,Jet Airways,Delhi,Cochin,2 stops,13344,12,6
5344,SpiceJet,Banglore,Delhi,non-stop,3971,27,4
5345,Jet Airways,Delhi,Cochin,1 stop,18371,24,6
5346,Jet Airways,Delhi,Cochin,2 stops,6643,27,3
5347,Multiple carriers,Delhi,Cochin,1 stop,15077,6,3
5348,Air India,Banglore,Delhi,non-stop,6121,1,5
5349,SpiceJet,Mumbai,Hyderabad,non-stop,5755,3,3
5350,Air India,Delhi,Cochin,1 stop,4487,9,4
5351,SpiceJet,Delhi,Cochin,1 stop,5158,21,5
5352,Jet Airways,Kolkata,Banglore,1 stop,8586,1,5
5353,Air India,Mumbai,Hyderabad,non-stop,3100,1,6
5354,Jet Airways,Mumbai,Hyderabad,non-stop,3210,9,5
5355,Jet Airways,Delhi,Cochin,1 stop,12373,9,5
5356,Multiple carriers,Delhi,Cochin,1 stop,15135,3,3
5357,Jet Airways,Delhi,Cochin,2 stops,13292,27,6
5358,SpiceJet,Mumbai,Hyderabad,non-stop,2017,6,6
5360,Vistara,Mumbai,Hyderabad,1 stop,12395,6,3
5361,SpiceJet,Chennai,Kolkata,non-stop,3543,21,6
5362,Jet Airways,Mumbai,Hyderabad,non-stop,2228,6,5
5364,Air Asia,Delhi,Cochin,1 stop,11410,3,6
5366,GoAir,Kolkata,Banglore,non-stop,3514,24,6
5367,Jet Airways,Kolkata,Banglore,1 stop,13469,6,6
5368,IndiGo,Banglore,Delhi,non-stop,3943,9,4
5369,Vistara,Banglore,New Delhi,non-stop,7608,3,3
5370,Air India,Banglore,Delhi,non-stop,6961,27,5
5371,Multiple carriers,Delhi,Cochin,1 stop,12042,1,6
5372,Jet Airways Business,Banglore,New Delhi,1 stop,62427,1,3
5373,Air India,Banglore,New Delhi,2 stops,9586,9,3
5374,SpiceJet,Chennai,Kolkata,non-stop,3543,1,6
5375,Jet Airways,Delhi,Cochin,2 stops,13882,9,6
5376,Jet Airways,Kolkata,Banglore,1 stop,8781,24,5
5377,Air Asia,Kolkata,Banglore,2 stops,5192,12,6
5378,IndiGo,Delhi,Cochin,1 stop,6442,27,3
5379,Jet Airways,Delhi,Cochin,1 stop,15554,6,5
5380,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5
5381,IndiGo,Mumbai,Hyderabad,non-stop,2754,3,4
5382,Multiple carriers,Delhi,Cochin,1 stop,14067,21,5
5383,GoAir,Delhi,Cochin,1 stop,5140,27,4
5384,IndiGo,Delhi,Cochin,1 stop,8330,9,5
5385,Jet Airways,Mumbai,Hyderabad,non-stop,5678,3,3
5386,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
5387,GoAir,Banglore,New Delhi,non-stop,18558,1,3
5388,IndiGo,Mumbai,Hyderabad,non-stop,16000,1,3
5389,SpiceJet,Banglore,Delhi,non-stop,3573,6,5
5390,Multiple carriers,Delhi,Cochin,1 stop,7670,15,5
5392,Vistara,Banglore,Delhi,non-stop,4878,15,5
5393,Jet Airways,Delhi,Cochin,2 stops,11507,27,6
5394,Air Asia,Delhi,Cochin,1 stop,8759,6,6
5395,Jet Airways,Delhi,Cochin,1 stop,10262,12,6
5396,Air India,Delhi,Cochin,2 stops,10975,21,5
5397,Jet Airways,Delhi,Cochin,1 stop,10262,6,6
5398,Multiple carriers,Delhi,Cochin,1 stop,6007,27,6
5399,IndiGo,Chennai,Kolkata,non-stop,3858,21,3
5400,IndiGo,Delhi,Cochin,1 stop,6412,27,6
5401,Air India,Kolkata,Banglore,non-stop,6245,21,4
5402,Air India,Delhi,Cochin,2 stops,9968,9,6
5403,Multiple carriers,Delhi,Cochin,1 stop,18260,9,3
5404,IndiGo,Banglore,New Delhi,non-stop,8855,3,3
5405,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
5406,SpiceJet,Chennai,Kolkata,non-stop,3597,27,5
5407,Jet Airways,Kolkata,Banglore,1 stop,13067,6,5
5408,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3
5409,Air India,Banglore,New Delhi,1 stop,11602,12,3
5410,Jet Airways,Kolkata,Banglore,1 stop,13941,9,5
5411,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5
5412,IndiGo,Banglore,Delhi,non-stop,3943,15,5
5413,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5
5414,SpiceJet,Mumbai,Hyderabad,non-stop,2753,18,6
5415,Jet Airways,Delhi,Cochin,1 stop,14714,12,6
5416,Multiple carriers,Delhi,Cochin,1 stop,9646,18,5
5417,Jet Airways,Delhi,Cochin,1 stop,15554,9,5
5418,Air India,Banglore,New Delhi,2 stops,13261,18,3
5419,Jet Airways,Banglore,New Delhi,1 stop,11087,18,3
5420,Jet Airways,Delhi,Cochin,2 stops,11507,15,6
5421,Multiple carriers,Delhi,Cochin,1 stop,9424,9,5
5422,GoAir,Banglore,Delhi,non-stop,4937,12,4
5423,SpiceJet,Banglore,Delhi,non-stop,3257,6,6
5424,IndiGo,Banglore,Delhi,non-stop,4823,6,5
5425,IndiGo,Chennai,Kolkata,non-stop,5277,12,5
5426,SpiceJet,Kolkata,Banglore,non-stop,3873,9,4
5427,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
5428,Multiple carriers,Delhi,Cochin,1 stop,7198,27,5
5429,Air India,Delhi,Cochin,non-stop,6094,15,5
5430,IndiGo,Banglore,Delhi,non-stop,3943,3,5
5431,IndiGo,Banglore,Delhi,non-stop,3943,15,5
5432,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4
5433,Vistara,Banglore,Delhi,non-stop,5613,15,4
5434,SpiceJet,Kolkata,Banglore,non-stop,3873,24,5
5435,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
5436,Jet Airways,Delhi,Cochin,2 stops,15129,9,5
5437,SpiceJet,Chennai,Kolkata,non-stop,3911,9,5
5438,IndiGo,Delhi,Cochin,non-stop,6015,12,6
5439,Jet Airways,Banglore,New Delhi,1 stop,54826,1,3
5440,IndiGo,Delhi,Cochin,1 stop,5073,27,3
5441,IndiGo,Chennai,Kolkata,non-stop,4326,21,3
5443,Jet Airways,Mumbai,Hyderabad,non-stop,8040,3,6
5444,Jet Airways,Banglore,Delhi,non-stop,7229,3,4
5445,IndiGo,Banglore,Delhi,non-stop,3943,15,6
5446,Air India,Banglore,New Delhi,3 stops,14195,6,3
5447,Jet Airways,Delhi,Cochin,2 stops,13292,15,6
5448,IndiGo,Kolkata,Banglore,non-stop,4174,3,4
5449,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
5450,Jet Airways,Banglore,Delhi,non-stop,5198,12,5
5451,Multiple carriers,Delhi,Cochin,1 stop,15058,3,6
5452,IndiGo,Delhi,Cochin,1 stop,5073,3,4
5453,Multiple carriers,Delhi,Cochin,1 stop,10197,15,5
5454,SpiceJet,Chennai,Kolkata,non-stop,3543,27,6
5455,Jet Airways,Banglore,Delhi,non-stop,7229,27,6
5456,Air India,Delhi,Cochin,2 stops,10966,1,6
5457,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3
5458,Air Asia,Kolkata,Banglore,non-stop,3807,6,4
5459,Air India,Banglore,Delhi,non-stop,5228,6,5
5460,IndiGo,Chennai,Kolkata,non-stop,3597,12,6
5461,Air Asia,Banglore,Delhi,non-stop,4483,18,5
5462,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
5463,SpiceJet,Delhi,Cochin,1 stop,5158,6,6
5464,Air India,Banglore,New Delhi,1 stop,6010,21,3
5465,Jet Airways,Delhi,Cochin,2 stops,13376,12,6
5466,Jet Airways,Delhi,Cochin,2 stops,11543,21,3
5467,Multiple carriers,Delhi,Cochin,1 stop,15342,6,3
5468,SpiceJet,Banglore,New Delhi,non-stop,6309,15,3
5469,Vistara,Banglore,Delhi,non-stop,5823,24,5
5471,SpiceJet,Kolkata,Banglore,non-stop,3873,1,6
5472,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
5473,IndiGo,Delhi,Cochin,1 stop,6979,15,5
5474,Air India,Kolkata,Banglore,2 stops,13437,12,5
5475,Jet Airways,Delhi,Cochin,1 stop,6017,27,3
5476,Jet Airways,Delhi,Cochin,1 stop,14053,21,3
5477,IndiGo,Chennai,Kolkata,non-stop,7295,6,3
5478,Jet Airways,Kolkata,Banglore,1 stop,13044,12,6
5479,Jet Airways,Banglore,Delhi,non-stop,4030,3,5
5480,Air India,Banglore,New Delhi,2 stops,13942,6,3
5481,Jet Airways,Kolkata,Banglore,1 stop,14781,12,5
5482,SpiceJet,Banglore,New Delhi,non-stop,3579,24,3
5484,IndiGo,Delhi,Cochin,1 stop,5530,27,5
5485,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5
5486,Air India,Delhi,Cochin,1 stop,8372,6,6
5487,Jet Airways,Delhi,Cochin,1 stop,16289,9,3
5488,Air India,Delhi,Cochin,2 stops,11701,6,5
5489,Multiple carriers Premium economy,Delhi,Cochin,1 stop,11269,21,3
5490,Multiple carriers,Delhi,Cochin,1 stop,9385,18,5
5491,Jet Airways,Kolkata,Banglore,1 stop,14151,24,5
5492,Jet Airways,Banglore,Delhi,non-stop,4544,9,4
5493,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
5494,IndiGo,Kolkata,Banglore,non-stop,5224,3,6
5495,IndiGo,Kolkata,Banglore,non-stop,4804,27,6
5496,Air India,Mumbai,Hyderabad,1 stop,6901,12,3
5497,Multiple carriers,Delhi,Cochin,1 stop,5999,21,3
5498,Vistara,Banglore,Delhi,non-stop,5403,9,4
5499,Jet Airways,Delhi,Cochin,2 stops,13014,12,6
5500,Jet Airways,Mumbai,Hyderabad,non-stop,4995,6,5
5501,Jet Airways,Kolkata,Banglore,1 stop,13941,21,5
5502,Jet Airways,Delhi,Cochin,2 stops,11507,3,6
5503,Multiple carriers,Delhi,Cochin,1 stop,12192,15,6
5504,Multiple carriers,Delhi,Cochin,1 stop,7198,27,5
5505,IndiGo,Delhi,Cochin,non-stop,5000,21,6
5506,SpiceJet,Kolkata,Banglore,non-stop,3841,3,4
5507,Jet Airways,Delhi,Cochin,1 stop,12347,21,3
5508,Vistara,Chennai,Kolkata,non-stop,11982,15,6
5510,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3
5511,IndiGo,Kolkata,Banglore,non-stop,4174,15,4
5512,SpiceJet,Kolkata,Banglore,non-stop,3841,27,6
5513,Jet Airways,Delhi,Cochin,1 stop,17024,6,3
5514,IndiGo,Banglore,Delhi,non-stop,3943,24,5
5515,IndiGo,Delhi,Cochin,1 stop,6442,3,6
5516,Air India,Delhi,Cochin,2 stops,11762,9,3
5517,SpiceJet,Kolkata,Banglore,non-stop,4174,24,4
5518,IndiGo,Kolkata,Banglore,non-stop,4804,18,6
5519,Multiple carriers,Delhi,Cochin,1 stop,13377,6,6
5520,Jet Airways,Banglore,Delhi,non-stop,7229,1,4
5521,IndiGo,Banglore,New Delhi,non-stop,8855,15,3
5522,Multiple carriers,Delhi,Cochin,1 stop,7741,27,6
5523,Jet Airways,Banglore,New Delhi,1 stop,22270,1,3
5524,Multiple carriers,Delhi,Cochin,1 stop,7740,3,6
5525,Air India,Kolkata,Banglore,2 stops,14960,9,6
5526,Jet Airways,Delhi,Cochin,1 stop,12032,27,3
5527,Air India,Mumbai,Hyderabad,non-stop,5462,6,3
5528,Jet Airways,Delhi,Cochin,1 stop,12347,21,3
5529,Air India,Chennai,Kolkata,non-stop,3145,27,3
5530,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
5531,IndiGo,Kolkata,Banglore,non-stop,4804,21,6
5532,IndiGo,Delhi,Cochin,1 stop,10482,9,3
5533,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
5534,Multiple carriers,Delhi,Cochin,1 stop,10478,3,3
5535,Jet Airways,Delhi,Cochin,2 stops,13029,18,5
5536,Air India,Delhi,Cochin,1 stop,6482,21,3
5537,Jet Airways,Delhi,Cochin,1 stop,15554,18,5
5538,Multiple carriers,Delhi,Cochin,1 stop,11789,12,6
5539,IndiGo,Kolkata,Banglore,1 stop,9413,24,3
5540,Air India,Kolkata,Banglore,1 stop,7662,9,6
5541,Multiple carriers,Delhi,Cochin,1 stop,7888,21,5
5542,Air Asia,Kolkata,Banglore,1 stop,5192,15,5
5543,Multiple carriers,Delhi,Cochin,1 stop,6007,24,6
5544,Jet Airways,Delhi,Cochin,1 stop,12898,27,5
5545,Air India,Banglore,New Delhi,2 stops,11885,18,3
5546,Vistara,Kolkata,Banglore,1 stop,14360,24,3
5547,Air India,Kolkata,Banglore,2 stops,14330,12,5
5548,Multiple carriers,Delhi,Cochin,1 stop,6076,27,3
5549,SpiceJet,Kolkata,Banglore,non-stop,4622,1,3
5550,Jet Airways,Kolkata,Banglore,1 stop,14388,9,5
5551,Multiple carriers,Delhi,Cochin,1 stop,9794,21,5
5552,IndiGo,Kolkata,Banglore,non-stop,4804,3,6
5553,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5
5554,GoAir,Delhi,Cochin,1 stop,5842,9,5
5555,Multiple carriers,Delhi,Cochin,1 stop,15603,3,3
5556,IndiGo,Kolkata,Banglore,non-stop,5618,3,3
5557,IndiGo,Kolkata,Banglore,non-stop,6565,3,3
5558,SpiceJet,Delhi,Cochin,1 stop,5221,15,4
5559,Jet Airways,Delhi,Cochin,2 stops,10368,27,6
5560,Air India,Delhi,Cochin,1 stop,7480,24,6
5561,Jet Airways,Delhi,Cochin,2 stops,13882,12,6
5562,IndiGo,Delhi,Cochin,1 stop,6442,24,6
5563,IndiGo,Banglore,Delhi,non-stop,4823,24,6
5564,SpiceJet,Kolkata,Banglore,non-stop,3873,21,5
5565,Jet Airways,Kolkata,Banglore,1 stop,12121,1,5
5566,IndiGo,Banglore,Delhi,non-stop,4423,27,4
5567,Air India,Kolkata,Banglore,non-stop,5510,24,6
5568,Jet Airways,Banglore,Delhi,non-stop,7229,6,4
5569,Jet Airways,Delhi,Cochin,1 stop,10577,9,6
5570,Jet Airways,Mumbai,Hyderabad,non-stop,8040,27,3
5571,Jet Airways,Delhi,Cochin,1 stop,14714,3,6
5572,Jet Airways,Banglore,Delhi,non-stop,7229,9,6
5573,Multiple carriers,Delhi,Cochin,2 stops,6653,21,3
5574,IndiGo,Delhi,Cochin,1 stop,6442,24,6
5575,IndiGo,Kolkata,Banglore,non-stop,4804,12,5
5576,Air India,Delhi,Cochin,2 stops,9417,9,5
5577,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
5578,Jet Airways,Banglore,Delhi,non-stop,7229,12,5
5579,Jet Airways,Delhi,Cochin,1 stop,15400,6,3
5580,IndiGo,Delhi,Cochin,1 stop,6416,15,6
5581,Air India,Banglore,Delhi,non-stop,5176,3,4
5582,IndiGo,Delhi,Cochin,1 stop,9264,21,3
5583,Multiple carriers,Delhi,Cochin,1 stop,13587,6,6
5584,SpiceJet,Chennai,Kolkata,non-stop,3597,1,5
5585,Air Asia,Banglore,Delhi,non-stop,4282,27,4
5586,Jet Airways,Mumbai,Hyderabad,non-stop,4995,27,6
5587,IndiGo,Kolkata,Banglore,non-stop,4804,1,6
5588,Jet Airways,Kolkata,Banglore,1 stop,10844,6,5
5589,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
5590,Jet Airways,Kolkata,Banglore,1 stop,14571,6,6
5591,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3
5592,Jet Airways,Kolkata,Banglore,1 stop,11467,1,4
5593,Jet Airways,Kolkata,Banglore,1 stop,10953,9,5
5594,IndiGo,Kolkata,Banglore,non-stop,4148,9,3
5595,SpiceJet,Kolkata,Banglore,non-stop,3873,9,5
5596,IndiGo,Banglore,Delhi,non-stop,3943,27,4
5597,Air Asia,Delhi,Cochin,1 stop,6151,27,3
5598,Vistara,Mumbai,Hyderabad,1 stop,12080,12,3
5599,Jet Airways,Kolkata,Banglore,1 stop,13584,9,5
5600,IndiGo,Delhi,Cochin,1 stop,6979,6,5
5601,Air Asia,Banglore,New Delhi,non-stop,4482,9,3
5602,IndiGo,Kolkata,Banglore,1 stop,6284,1,4
5603,IndiGo,Kolkata,Banglore,1 stop,4226,24,5
5604,IndiGo,Delhi,Cochin,1 stop,6442,9,3
5605,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
5606,Jet Airways,Banglore,New Delhi,1 stop,11297,12,3
5607,Air India,Kolkata,Banglore,2 stops,14083,24,5
5608,Jet Airways,Delhi,Cochin,non-stop,7202,3,6
5609,Multiple carriers,Delhi,Cochin,1 stop,11667,21,3
5610,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5
5611,Air India,Banglore,New Delhi,1 stop,5932,15,3
5612,Multiple carriers,Delhi,Cochin,1 stop,9001,24,6
5613,Jet Airways,Kolkata,Banglore,1 stop,13469,6,6
5614,IndiGo,Mumbai,Hyderabad,non-stop,2227,15,6
5615,IndiGo,Delhi,Cochin,1 stop,5636,15,5
5616,Multiple carriers,Delhi,Cochin,2 stops,15965,6,6
5617,IndiGo,Delhi,Cochin,1 stop,5054,24,6
5618,Multiple carriers,Delhi,Cochin,1 stop,5999,21,3
5619,IndiGo,Banglore,Delhi,non-stop,4823,1,5
5620,SpiceJet,Kolkata,Banglore,1 stop,8479,12,6
5621,Vistara,Kolkata,Banglore,1 stop,8452,15,5
5622,Jet Airways,Delhi,Cochin,1 stop,14924,3,6
5623,Air India,Delhi,Cochin,2 stops,10441,3,6
5624,Multiple carriers,Delhi,Cochin,1 stop,7485,21,5
5625,Jet Airways,Banglore,Delhi,non-stop,6478,6,6
5626,Jet Airways,Delhi,Cochin,2 stops,15129,27,5
5627,IndiGo,Kolkata,Banglore,1 stop,3809,1,5
5628,Jet Airways,Delhi,Cochin,1 stop,18581,24,6
5629,IndiGo,Kolkata,Banglore,non-stop,5224,9,6
5630,IndiGo,Delhi,Cochin,1 stop,8330,9,5
5631,Air India,Banglore,Delhi,non-stop,6961,9,6
5632,Jet Airways,Delhi,Cochin,1 stop,10262,9,6
5633,IndiGo,Mumbai,Hyderabad,non-stop,2754,21,6
5634,Multiple carriers,Delhi,Cochin,1 stop,13727,18,5
5635,GoAir,Banglore,Delhi,non-stop,3898,27,4
5636,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3
5637,Air Asia,Banglore,Delhi,non-stop,3383,6,4
5638,Jet Airways,Delhi,Cochin,1 stop,12557,21,3
5639,Jet Airways,Delhi,Cochin,2 stops,8273,21,3
5640,Air India,Mumbai,Hyderabad,2 stops,9736,12,3
5641,Jet Airways,Delhi,Cochin,1 stop,10262,24,6
5642,Jet Airways,Delhi,Cochin,2 stops,11664,9,4
5643,IndiGo,Banglore,Delhi,non-stop,4591,1,5
5644,Jet Airways,Banglore,New Delhi,1 stop,13502,18,3
5645,Air India,Delhi,Cochin,1 stop,8372,27,6
5646,Air India,Banglore,Delhi,non-stop,6121,21,4
5647,Vistara,Banglore,New Delhi,non-stop,5613,21,3
5648,IndiGo,Delhi,Cochin,1 stop,5298,6,4
5649,Jet Airways,Delhi,Cochin,1 stop,15764,9,3
5650,Air Asia,Delhi,Cochin,1 stop,6253,15,6
5651,Jet Airways,Kolkata,Banglore,1 stop,8586,18,5
5652,Jet Airways,Delhi,Cochin,2 stops,12273,27,3
5653,IndiGo,Mumbai,Hyderabad,non-stop,2227,15,5
5654,Jet Airways,Banglore,Delhi,non-stop,5769,12,6
5655,Vistara,Delhi,Cochin,non-stop,6216,18,4
5656,IndiGo,Delhi,Cochin,1 stop,6386,3,6
5657,Multiple carriers,Delhi,Cochin,1 stop,16108,1,6
5658,SpiceJet,Kolkata,Banglore,non-stop,3873,24,5
5659,IndiGo,Delhi,Cochin,1 stop,6270,9,4
5660,Air India,Banglore,Delhi,non-stop,5911,12,4
5661,Multiple carriers,Delhi,Cochin,1 stop,15077,6,3
5662,Jet Airways,Banglore,New Delhi,1 stop,31825,1,3
5663,SpiceJet,Kolkata,Banglore,1 stop,8479,6,5
5664,Vistara,Kolkata,Banglore,1 stop,9397,12,5
5665,Jet Airways,Delhi,Cochin,1 stop,10262,3,6
5666,IndiGo,Delhi,Cochin,non-stop,4729,3,4
5667,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
5668,IndiGo,Kolkata,Banglore,non-stop,4804,15,5
5669,IndiGo,Kolkata,Banglore,non-stop,4804,3,6
5670,Air India,Mumbai,Hyderabad,non-stop,2050,1,4
5671,Multiple carriers,Delhi,Cochin,1 stop,8371,27,3
5672,Multiple carriers,Delhi,Cochin,1 stop,12192,27,6
5673,Multiple carriers Premium economy,Delhi,Cochin,1 stop,14629,21,3
5674,IndiGo,Banglore,Delhi,non-stop,4823,9,4
5675,Multiple carriers,Delhi,Cochin,1 stop,14323,9,5
5676,Jet Airways,Delhi,Cochin,2 stops,15129,9,5
5677,IndiGo,Delhi,Cochin,1 stop,6758,18,5
5678,Multiple carriers,Delhi,Cochin,1 stop,14848,21,5
5679,Air India,Banglore,New Delhi,2 stops,12358,3,3
5680,Jet Airways,Banglore,Delhi,non-stop,4030,21,5
5681,Air India,Kolkata,Banglore,non-stop,4960,9,3
5682,Air India,Delhi,Cochin,2 stops,8656,27,3
5683,IndiGo,Delhi,Cochin,1 stop,14871,6,3
5684,GoAir,Delhi,Cochin,1 stop,4563,27,3
5685,IndiGo,Mumbai,Hyderabad,non-stop,4784,6,3
5686,IndiGo,Banglore,Delhi,non-stop,4823,1,6
5687,Vistara,Chennai,Kolkata,non-stop,3687,3,5
5688,Jet Airways,Banglore,Delhi,non-stop,7229,27,4
5689,Jet Airways,Banglore,Delhi,non-stop,7229,15,4
5690,Air India,Delhi,Cochin,1 stop,7174,21,4
5691,Air India,Delhi,Cochin,2 stops,11071,21,3
5692,IndiGo,Delhi,Cochin,1 stop,6979,15,5
5693,IndiGo,Chennai,Kolkata,non-stop,3850,15,5
5694,Jet Airways,Kolkata,Banglore,1 stop,13044,12,6
5695,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
5696,Air India,Delhi,Cochin,2 stops,13801,18,5
5697,IndiGo,Banglore,Delhi,non-stop,4823,1,6
5698,Air India,Delhi,Cochin,1 stop,6587,9,6
5699,IndiGo,Mumbai,Hyderabad,non-stop,2227,3,6
5700,Jet Airways,Kolkata,Banglore,1 stop,14151,9,6
5701,Air India,Banglore,New Delhi,2 stops,25430,1,3
5702,SpiceJet,Banglore,Delhi,non-stop,4319,27,6
5703,Air India,Delhi,Cochin,1 stop,14462,3,3
5704,Jet Airways,Kolkata,Banglore,1 stop,8586,21,5
5705,Air India,Kolkata,Banglore,1 stop,7662,9,6
5706,Jet Airways,Mumbai,Hyderabad,non-stop,4995,3,5
5707,Multiple carriers,Delhi,Cochin,1 stop,7408,9,6
5708,Jet Airways,Mumbai,Hyderabad,non-stop,5678,15,3
5709,Jet Airways,Mumbai,Hyderabad,non-stop,5678,9,6
5710,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3
5711,Air India,Mumbai,Hyderabad,2 stops,13904,6,3
5712,Jet Airways,Delhi,Cochin,2 stops,15318,1,6
5713,Vistara,Kolkata,Banglore,1 stop,8452,15,5
5714,IndiGo,Delhi,Cochin,1 stop,6314,9,6
5715,Air India,Kolkata,Banglore,1 stop,10203,1,5
5716,SpiceJet,Chennai,Kolkata,non-stop,3597,15,6
5717,Multiple carriers,Delhi,Cochin,1 stop,8266,12,6
5718,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
5719,Jet Airways,Banglore,New Delhi,1 stop,36235,1,3
5720,IndiGo,Delhi,Cochin,1 stop,14871,3,3
5721,Jet Airways,Banglore,Delhi,non-stop,7229,12,4
5722,IndiGo,Kolkata,Banglore,non-stop,4804,24,4
5723,IndiGo,Banglore,New Delhi,non-stop,7303,3,3
5724,Multiple carriers,Delhi,Cochin,1 stop,13587,1,6
5725,Multiple carriers,Delhi,Cochin,1 stop,7740,18,5
5726,IndiGo,Chennai,Kolkata,non-stop,7295,1,3
5727,Multiple carriers,Delhi,Cochin,1 stop,18916,3,3
5728,Multiple carriers,Delhi,Cochin,1 stop,8266,21,5
5729,Jet Airways,Delhi,Cochin,1 stop,12373,18,5
5730,Multiple carriers,Delhi,Cochin,1 stop,11188,18,5
5731,Jet Airways,Kolkata,Banglore,1 stop,14151,18,5
5732,Jet Airways,Delhi,Cochin,1 stop,14714,1,6
5733,Jet Airways,Banglore,Delhi,non-stop,7229,6,4
5734,Jet Airways,Delhi,Cochin,1 stop,12242,27,3
5735,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3
5736,IndiGo,Banglore,Delhi,non-stop,3943,1,5
5737,Air India,Banglore,Delhi,non-stop,6961,1,6
5738,Jet Airways,Mumbai,Hyderabad,2 stops,23843,12,3
5739,SpiceJet,Chennai,Kolkata,non-stop,3597,24,5
5740,Multiple carriers,Delhi,Cochin,1 stop,7408,27,6
5741,SpiceJet,Banglore,Delhi,non-stop,3257,27,5
5742,SpiceJet,Mumbai,Hyderabad,non-stop,1965,6,5
